region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,CapRes_1,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,ESR_1,ESR_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,NACC_Eff,NACC_Peak_to_Base,Reg_Up,Reg_Dn,Rsv_Up,Rsv_Dn,Reg_Cost,Rsv_Cost,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity
CA_N,CA_N_offshorewind_otrg10_mid_floating_1_3.0,offshorewind_otrg10_mid_floating_1,3.0,40,1,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,6561.068,0.0,0.0,0.0,0.0,0.0,0.0,3793366.067,846023,67853,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.111,1966573.47,67.881,0.0,427.263,0.0,503294.873
CA_S,CA_S_naturalgas_ccccsavgcf_mid_0.0,naturalgas_ccccsavgcf_mid,0.0,41,2,0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2440577.736,172684,26350,0.0,0,0,5.58,0.0,0.0,0.0,95.0,0.0,7.52,0.0,0.0,pacific_naturalgas_ccs90,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_ccavgcf_mid_0.0,naturalgas_ccavgcf_mid,0.0,42,2,0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,883159.976,93111,11928,0.0,0,0,1.54,0.0,0.0,0.0,95.0,2.0,6.27,0.0,0.0,pacific_naturalgas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_ctavgcf_mid_0.0,naturalgas_ctavgcf_mid,0.0,43,2,0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,691657.584,65864,6673,0.0,0,0,4.3,0.0,0.0,0.0,123.0,3.5,9.9,0.0,0.0,pacific_naturalgas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_battery_mid_0.0,battery_mid,0.0,44,2,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,187754.371,15746,4693,215645.419,18085,5391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_mid_0.0,nuclear_mid,0.0,45,2,0,0.9,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5885000.0,553207,100889,0.0,0,0,2.31,0.0,0.0,0.0,256.0,0.0,10.46,0.0,0.0,pacific_uranium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_ccs100_mid_0.0,naturalgas_ccs100_mid,0.0,46,2,0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2556577.736,180892,36020,0.0,0,0,6.0,0.0,0.0,0.0,95.0,0.0,7.89,0.0,0.0,pacific_naturalgas_ccs100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_landbasedwind_ltrg1_mid_100_1.0,landbasedwind_ltrg1_mid_100,1.0,47,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,9931.275,0.0,0.0,0.0,0.0,0.0,0.0,1455213.846,187198,39752,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.312,134361.69,0.0,0.0,42.78,0.0,20188.277
CA_S,CA_S_landbasedwind_ltrg1_mid_100_2.0,landbasedwind_ltrg1_mid_100,2.0,48,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1792.399,0.0,0.0,0.0,0.0,0.0,0.0,1455213.846,184660,39752,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.711,172963.42,0.0,0.0,19.135,0.0,17650.793
CA_S,CA_S_landbasedwind_ltrg1_mid_100_3.0,landbasedwind_ltrg1_mid_100,3.0,49,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5017.275,0.0,0.0,0.0,0.0,0.0,0.0,1455213.846,182123,39752,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.687,102557.172,0.0,0.0,31.378,0.0,15113.498
CA_S,CA_S_landbasedwind_ltrg1_mid_100_4.0,landbasedwind_ltrg1_mid_100,4.0,50,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,6898.734,0.0,0.0,0.0,0.0,0.0,0.0,1455213.846,185484,39752,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.997,122827.769,0.0,0.0,39.192,0.0,18474.842
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_1.0,utilitypv_losangeles_mid_75_0_2,1.0,51,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,12514.5,0.0,0.0,0.0,0.0,0.0,0.0,1068856.98,87628,12517,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.344,73214.662,0.0,0.0,42.127,0.0,15366.284
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_2.0,utilitypv_losangeles_mid_75_0_2,2.0,52,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,12960.486,0.0,0.0,0.0,0.0,0.0,0.0,1068856.98,88868,12517,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.737,120538.605,0.0,0.0,31.892,0.0,16606.331
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_3.0,utilitypv_losangeles_mid_75_0_2,3.0,53,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,35817.75,0.0,0.0,0.0,0.0,0.0,0.0,1068856.98,85422,12517,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.273,72593.106,0.0,0.0,32.824,0.0,13160.288
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_4.0,utilitypv_losangeles_mid_75_0_2,4.0,54,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16345.668,0.0,0.0,0.0,0.0,0.0,0.0,1068856.98,85045,12517,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.227,116064.752,0.0,0.0,16.889,0.0,12783.672
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_5.0,utilitypv_losangeles_mid_75_0_2,5.0,55,2,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,24683.725,0.0,0.0,0.0,0.0,0.0,0.0,1068856.98,82747,12517,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.906,60599.713,0.0,0.0,25.245,0.0,10485.831
WECC_AZ,WECC_AZ_naturalgas_ccccsavgcf_mid_0.0,naturalgas_ccccsavgcf_mid,0.0,56,3,0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2440577.736,140991,26350,0.0,0,0,5.58,0.0,0.0,0.0,95.0,0.0,7.52,0.0,0.0,mountain_naturalgas_ccs90,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_AZ,WECC_AZ_naturalgas_ccavgcf_mid_0.0,naturalgas_ccavgcf_mid,0.0,57,3,0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,883159.976,64991,11928,0.0,0,0,1.54,0.0,0.0,0.0,95.0,2.0,6.27,0.0,0.0,mountain_naturalgas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_AZ,WECC_AZ_naturalgas_ctavgcf_mid_0.0,naturalgas_ctavgcf_mid,0.0,58,3,0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,691657.584,48420,6673,0.0,0,0,4.3,0.0,0.0,0.0,123.0,3.5,9.9,0.0,0.0,mountain_naturalgas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_AZ,WECC_AZ_battery_mid_0.0,battery_mid,0.0,59,3,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,187754.371,15298,4693,215645.419,17570,5391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_AZ,WECC_AZ_nuclear_mid_0.0,nuclear_mid,0.0,60,3,0,0.9,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5885000.0,466721,100889,0.0,0,0,2.31,0.0,0.0,0.0,256.0,0.0,10.46,0.0,0.0,mountain_uranium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_AZ,WECC_AZ_naturalgas_ccs100_mid_0.0,naturalgas_ccs100_mid,0.0,61,3,0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2556577.736,147693,36020,0.0,0,0,6.0,0.0,0.0,0.0,95.0,0.0,7.89,0.0,0.0,mountain_naturalgas_ccs100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_AZ,WECC_AZ_utilitypv_losangeles_mid_0_2_1.0,utilitypv_losangeles_mid_0_2,1.0,62,3,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,15448.5,0.0,0.0,0.0,0.0,0.0,0.0,1068856.98,69552,12517,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.448,44646.538,0.0,0.0,2.319,0.0,3649.354
WECC_AZ,WECC_AZ_utilitypv_losangeles_mid_0_2_2.0,utilitypv_losangeles_mid_0_2,2.0,63,3,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,29574.0,0.0,0.0,0.0,0.0,0.0,0.0,1068856.98,73035,12517,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.339,63723.289,0.0,0.0,21.966,0.0,7132.345
WECC_AZ,WECC_AZ_utilitypv_losangeles_mid_0_2_3.0,utilitypv_losangeles_mid_0_2,3.0,64,3,1,0.0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,71655.75,0.0,0.0,0.0,0.0,0.0,0.0,1068856.98,72381,12517,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808,34352.853,0.0,0.0,37.384,0.0,6478.791
CA_N,CA_N_ev_load_shifting_1.0,ev_load_shifting,1.0,65,1,0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,473.28,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_ev_load_shifting_1.0,ev_load_shifting,1.0,66,2,0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,610.08,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
